Id,Paper,DOI,Species,Year,Country,Sites,Experimental.design,Repetitions,Treatment,Nrates_kg_ha,Sowing.Date,Harvest_Date,Row_Space,Water,Water_applied,Genotype,W_ton_ha,Nupt_kg_ha,Nobs%,Npred%,W_LSD,W_CV,W_SE_min,W_SE_Max,Nconc_LSD,Nconc_SE_min,Nconc_SE_Max,Nupt_SE_min,Nupt_SE_Max,Sampling_time,Observation
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,1.28,14.08451,1.100352344,1.100352344,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,2.438,30.80986,1.263735029,1.263735029,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,0.905,27.28873,3.015329282,3.015329282,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,1.615,39.17254,2.425544272,2.425544272,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,2.276,56.77817,2.494647188,2.494647188,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,2.346,42.69366,1.819849105,1.819849105,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,3.37,62.05986,1.841538872,1.841538872,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,4.647,62.5,1.344953734,1.344953734,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,0.984,41.37324,4.204597561,4.204597561,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,1.608,51.49648,3.202517413,3.202517413,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,2.993,88.90845,2.970546275,2.970546275,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,2.971,65.58099,2.207370919,2.207370919,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,4.599,78.78521,1.713094368,1.713094368,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,6.329,130.2817,2.058487913,2.058487913,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,1.044,49.73592,4.763977011,4.763977011,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,1.843,72.62324,3.940490505,3.940490505,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,2.618,84.94718,3.244735676,3.244735676,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,3.836,115.757,3.017648592,3.017648592,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,4.958,117.9577,2.379138766,2.379138766,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,6.606,180.8979,2.738387829,2.738387829,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,1.019,50.6162,4.967242395,4.967242395,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,1.823,65.58099,3.597421284,3.597421284,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,2.877,105.6338,3.671664929,3.671664929,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,3.809,123.2394,3.235479128,3.235479128,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,4.486,117.9577,2.629462773,2.629462773,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,6.428,180.8979,2.814217486,2.814217486,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,1.052,58.53873,5.564518061,5.564518061,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,1.994,84.0669,4.215992979,4.215992979,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,2.756,116.1972,4.216153846,4.216153846,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,3.863,136.4437,3.532065752,3.532065752,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,5.254,137.7641,2.62208032,2.62208032,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1994,Argentina,Tandil,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,6.84,197.1831,2.88279386,2.88279386,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,0.501,6.893382,1.375924551,1.375924551,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,1.047,18.38235,1.755716332,1.755716332,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,1.192,14.70588,1.233714765,1.233714765,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,1.36,16.54412,1.216479412,1.216479412,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,1.404,16.08456,1.145623932,1.145623932,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N0,0,1-Mar,,,,,Grasslands Tama,2.442,23.89706,0.978585586,0.978585586,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,0.941,22.05882,2.34418916,2.34418916,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,1.727,37.68382,2.182039375,2.182039375,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,2.287,31.25,1.366418889,1.366418889,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,2.768,36.76471,1.328204841,1.328204841,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,3.028,43.19853,1.426635733,1.426635733,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N50,50,1-Mar,,,,,Grasslands Tama,5.053,48.71324,0.964045913,0.964045913,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,1.405,47.33456,3.369007829,3.369007829,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,2.652,70.3125,2.651300905,2.651300905,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,3.049,52.84926,1.733330928,1.733330928,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,3.56,69.39338,1.949252247,1.949252247,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,4.177,53.30882,1.276246588,1.276246588,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N100,100,1-Mar,,,,,Grasslands Tama,5.927,73.98897,1.248337608,1.248337608,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,1.475,49.63235,3.364905085,3.364905085,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,2.791,93.29044,3.342545324,3.342545324,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,3.554,93.29044,2.624942037,2.624942037,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,4.037,101.1029,2.504406738,2.504406738,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,4.739,99.26471,2.0946341,2.0946341,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N150,150,1-Mar,,,,,Grasslands Tama,6.278,115.8088,1.844676649,1.844676649,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,1.599,63.87868,3.994914321,3.994914321,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,2.987,113.511,3.800167392,3.800167392,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,3.742,117.6471,3.143963121,3.143963121,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,4.297,126.3787,2.941091459,2.941091459,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,5.278,139.7059,2.646947707,2.646947707,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N200,200,1-Mar,,,,,Grasslands Tama,6.128,128.6765,2.099812337,2.099812337,0,,0,0,,,,,,t6,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,1.786,71.23162,3.988332587,3.988332587,0,,0,0,,,,,,t1,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,3.061,113.9706,3.723312643,3.723312643,0,,0,0,,,,,,t2,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,4.031,147.0588,3.648196477,3.648196477,0,,0,0,,,,,,t3,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,4.666,175.5515,3.762355336,3.762355336,0,,0,0,,,,,,t4,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,5.227,164.9816,3.156334417,3.156334417,0,,0,0,,,,,,t5,
2,Marino et al. (2004),10.2134/agronj2004.0601,Annual ryegrass,1995,Argentina,Balcarce,Split-plot,3,N250,250,1-Mar,,,,,Grasslands Tama,6.198,135.5699,2.187316876,2.187316876,0,,0,0,,,,,,t6,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,2.150170648,34.41990447,,1.600798732,0,,0,0,,,,32.79742765,38.10289389,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,7.201365188,96.79988593,,1.344187989,0,,0,0,,,,92.1221865,102.2508039,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,7.815699659,101.3374207,,1.296587959,0,,0,0,,,,96.46302251,106.5916399,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,11.09215017,152.4454267,,1.374354155,0,,0,0,,,,144.6945338,159.6463023,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,1.979522184,35.38575604,,1.78759078,0,,0,0,,,,36.65594855,36.65594855,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,6.791808874,95.31560562,,1.403390575,0,,0,0,,,,91.63987138,100.3215434,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,7.406143345,94.95116561,,1.282059517,0,,0,0,,,,89.71061093,101.2861736,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,11.53583618,135.2739716,,1.172641233,0,,0,0,,,,126.3665595,145.659164,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,2.491467577,58.39595067,,2.343837472,0,,0,0,,,,57.8778135,61.25401929,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,8.43003413,153.1306766,,1.816489403,0,,0,0,,,,145.1768489,160.1286174,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,9.556313993,152.2751836,,1.593451028,0,,0,0,,,,145.1768489,158.1993569,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,13.48122867,212.2058886,,1.574084186,0,,0,0,,,,198.2315113,226.6881029,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,2.730375427,57.4010123,,2.102312075,0,,0,0,,,,54.98392283,59.32475884,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,9.180887372,128.606259,,1.400804234,0,,0,0,,,,126.3665595,129.7427653,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,10.17064846,142.455835,,1.400656365,0,,0,0,,,,136.4951768,149.5176849,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,14.16382253,213.170885,,1.505037814,0,,0,0,,,,203.0546624,222.3472669,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,184,2.832764505,61.30890426,,2.164278187,0,,0,0,,,,61.73633441,63.18327974,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,184,9.419795222,167.8075141,,1.781434842,0,,0,0,,,,161.5755627,174.5980707,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,184,10.75085324,164.0108362,,1.525561112,0,,0,0,,,,160.1286174,169.2926045,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,184,14.7440273,258.2562201,,1.751598901,0,,0,0,,,,249.3569132,264.7909968,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,86,2.696245734,69.13580951,,2.564150909,0,,0,0,,,,67.5241158,70.90032154,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,86,8.839590444,166.8108648,,1.887088162,0,,0,0,,,,159.646302,173.6334405,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,86,9.829351536,141.9374064,,1.444015975,0,,0,0,,,,125.884244,158.1993569,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N0,0,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,86,14.06143345,201.8681115,,1.435615453,0,,0,0,,,,186.173633,216.5594855,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,2.811437467,60.70075105,,2.159064598,0,,0,0,,,,58.36065574,64.26229508,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,8.839252796,158.7255105,,1.79568923,0,,0,0,,,,151.4754098,169.8360656,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,10.07701446,152.4885735,,1.513231663,0,,0,0,,,,147.5409836,159.3442623,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,111,14.09774282,207.88833,,1.474621382,0,,0,0,,,,207.2131148,213.1147541,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,2.585105076,63.36273226,,2.451069895,0,,0,0,,,,62.95081967,67.54098361,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,8.903772889,166.63566,,1.871517413,0,,0,0,,,,156.0655738,180.9836066,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,9.753389865,145.3145456,,1.489887594,0,,0,0,,,,139.6721311,156.0655738,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,230,13.45090328,173.1734767,,1.28744868,0,,0,0,,,,167.8688525,182.9508197,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,3.329441645,92.9488505,,2.791724872,0,,0,0,,,,91.14754098,98.36065574,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,10.03645897,214.575438,,2.1379596,0,,0,0,,,,211.8032787,217.0491803,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,10.78939822,186.045844,,1.724339395,0,,0,0,,,,180.9836066,194.0983607,t3,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,298,15.61918807,260.461885,,1.667576342,0,,0,0,,,,234.0983607,291.8032787,t4,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,3.491663594,94.95050415,,2.719348574,0,,0,0,,,,93.7704918,99.01639344,t1,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,10.94260784,189.0431567,,1.727587788,0,,0,0,,,,177.704918,199.3442623,t2,
3,Liu et al. (2021),10.1016/j.agrformet.2021.108616,Broomcorn millet,2019,China,"Yulin, Shaanxi",Split-plot,3,N75,75,11-Jun,20-Sep to 7-Oct,0.4,Rainfed,,235,12.11625906,203.787409,,1.681933409,0,,0,0,,,,199.3442623,209.8360656,t3,
